"","R10.0_45.0","R12.5_45.0","R10.0_42.5","R12.5_42.5"
"1981-08-14 12:00:00",63,68,68,73
"1981-08-14 18:00:00",57,61,59,63
"1981-08-15 00:00:00",82,85,69,77
"1981-08-15 06:00:00",88,88,77,84
"1981-08-15 12:00:00",51,54,59,56
"1981-08-15 18:00:00",42,46,49,49
"1981-08-16 00:00:00",55,57,63,61
"1981-08-16 06:00:00",66,64,64,69
"1981-08-16 12:00:00",46,50,49,52
"1981-08-16 18:00:00",51,45,55,47
"1981-08-17 00:00:00",85,81,71,68
"1981-08-17 06:00:00",94,97,83,81
"1981-08-17 12:00:00",77,83,66,60
"1981-08-17 18:00:00",84,88,75,67
"1981-08-18 00:00:00",87,91,88,87
"1981-08-18 06:00:00",98,96,91,92
"1981-08-18 12:00:00",75,70,82,75
"1981-08-18 18:00:00",71,63,77,68
"1981-08-19 00:00:00",79,72,82,80
"1981-08-19 06:00:00",84,76,82,81
"1981-08-19 12:00:00",62,55,67,57
"1981-08-19 18:00:00",58,52,68,55
"1981-08-20 00:00:00",78,75,84,81
"1981-08-20 06:00:00",83,76,82,80
"1981-08-20 12:00:00",57,53,69,59
"1981-08-20 18:00:00",54,53,75,67
"1981-08-21 00:00:00",86,87,86,87
"1981-08-21 06:00:00",88,94,81,91
"1981-08-21 12:00:00",72,98,65,77
"1981-08-21 18:00:00",68,95,64,79
"1981-08-22 00:00:00",79,92,71,84
"1981-08-22 06:00:00",92,96,77,87
"1981-08-22 12:00:00",66,77,65,68
"1981-08-22 18:00:00",55,68,56,62
"1981-08-23 00:00:00",72,80,62,66
"1981-08-23 06:00:00",79,83,68,71
"1981-08-23 12:00:00",58,64,52,53
"1981-08-23 18:00:00",53,70,55,58
"1981-08-24 00:00:00",67,82,75,82
"1981-08-24 06:00:00",76,87,73,80
"1981-08-24 12:00:00",45,55,64,63
"1981-08-24 18:00:00",42,50,57,52
"1981-08-25 00:00:00",60,67,59,53
"1981-08-25 06:00:00",76,81,64,61
"1981-08-25 12:00:00",44,52,46,42
"1981-08-25 18:00:00",39,46,41,40
"1981-08-26 00:00:00",70,77,55,58
"1981-08-26 06:00:00",81,85,69,71
"1981-08-26 12:00:00",47,49,55,46
"1981-08-26 18:00:00",39,42,52,43
"1981-08-27 00:00:00",48,48,52,45
"1981-08-27 06:00:00",63,62,53,48
"1981-08-27 12:00:00",43,43,54,43
"1981-08-27 18:00:00",42,42,58,45
"1981-08-28 00:00:00",73,71,76,72
"1981-08-28 06:00:00",81,81,79,78
"1981-08-28 12:00:00",46,54,60,54
"1981-08-28 18:00:00",44,51,65,57
"1981-08-29 00:00:00",76,79,81,80
"1981-08-29 06:00:00",84,91,87,90
"1981-08-29 12:00:00",57,65,69,61
"1981-08-29 18:00:00",54,61,74,68
"1981-08-30 00:00:00",72,81,86,87
"1981-08-30 06:00:00",80,90,92,95
"1981-08-30 12:00:00",52,65,64,60
"1981-08-30 18:00:00",51,63,66,60
"1981-08-31 00:00:00",68,81,74,74
"1981-08-31 06:00:00",78,82,79,79
"1981-08-31 12:00:00",53,66,61,54
"1981-08-31 18:00:00",45,58,58,54
"1981-09-01 00:00:00",77,83,79,77
"1981-09-01 06:00:00",74,80,78,79
"1981-09-01 12:00:00",58,72,64,64
"1981-09-01 18:00:00",62,66,63,59
"1981-09-02 00:00:00",85,84,80,76
"1981-09-02 06:00:00",87,88,80,81
"1981-09-02 12:00:00",75,84,72,70
"1981-09-02 18:00:00",73,80,66,67
"1981-09-03 00:00:00",92,91,79,80
"1981-09-03 06:00:00",99,98,88,87
"1981-09-03 12:00:00",96,87,81,74
"1981-09-03 18:00:00",95,88,83,82
"1981-09-04 00:00:00",95,91,89,91
"1981-09-04 06:00:00",94,93,88,94
"1981-09-04 12:00:00",97,88,87,85
"1981-09-04 18:00:00",91,81,84,86
"1981-09-05 00:00:00",87,84,88,94
"1981-09-05 06:00:00",100,98,89,95
"1981-09-05 12:00:00",89,83,85,87
"1981-09-05 18:00:00",78,80,80,87
"1981-09-06 00:00:00",90,92,86,90
"1981-09-06 06:00:00",96,97,87,89
"1981-09-06 12:00:00",72,75,77,78
"1981-09-06 18:00:00",64,69,70,72
"1981-09-07 00:00:00",73,84,81,91
"1981-09-07 06:00:00",75,82,84,92
"1981-09-07 12:00:00",57,56,67,64
"1981-09-07 18:00:00",53,52,63,60
"1981-09-08 00:00:00",71,67,71,67
"1981-09-08 06:00:00",78,71,73,68
"1981-09-08 12:00:00",55,50,60,52
"1981-09-08 18:00:00",56,46,69,56
"1981-09-09 00:00:00",93,78,83,72
"1981-09-09 06:00:00",89,77,84,76
"1981-09-09 12:00:00",71,61,66,53
"1981-09-09 18:00:00",72,58,74,59
"1981-09-10 00:00:00",88,72,88,75
"1981-09-10 06:00:00",92,79,92,86
"1981-09-10 12:00:00",93,78,71,62
"1981-09-10 18:00:00",95,80,81,71
"1981-09-11 00:00:00",100,91,85,84
"1981-09-11 06:00:00",95,94,89,92
"1981-09-11 12:00:00",87,84,68,76
"1981-09-11 18:00:00",86,77,74,78
"1981-09-12 00:00:00",87,83,81,81
"1981-09-12 06:00:00",86,85,81,83
"1981-09-12 12:00:00",76,64,67,62
"1981-09-12 18:00:00",72,56,64,51
"1981-09-13 00:00:00",92,74,77,62
"1981-09-13 06:00:00",84,73,75,63
"1981-09-13 12:00:00",77,62,66,54
"1981-09-13 18:00:00",95,80,75,60
"1981-09-14 00:00:00",96,97,86,84
"1981-09-14 06:00:00",95,99,81,87
"1981-09-14 12:00:00",73,77,62,63
"1981-09-14 18:00:00",70,80,62,70
"1981-09-15 00:00:00",84,87,77,84
"1981-09-15 06:00:00",87,91,80,89
"1981-09-15 12:00:00",60,63,57,58
"1981-09-15 18:00:00",57,57,54,50
"1981-09-16 00:00:00",65,67,59,57
"1981-09-16 06:00:00",69,71,59,59
"1981-09-16 12:00:00",62,61,54,47
"1981-09-16 18:00:00",68,66,63,55
"1981-09-17 00:00:00",79,79,72,69
"1981-09-17 06:00:00",79,82,74,71
"1981-09-17 12:00:00",62,67,61,56
"1981-09-17 18:00:00",55,60,62,58
"1981-09-18 00:00:00",77,86,84,84
"1981-09-18 06:00:00",92,93,84,84
"1981-09-18 12:00:00",68,73,72,66
"1981-09-18 18:00:00",65,68,73,68
"1981-09-19 00:00:00",91,85,86,84
"1981-09-19 06:00:00",93,92,88,85
"1981-09-19 12:00:00",77,67,69,59
"1981-09-19 18:00:00",87,73,82,68
"1981-09-20 00:00:00",95,89,87,81
"1981-09-20 06:00:00",98,96,95,93
"1981-09-20 12:00:00",79,71,76,66
"1981-09-20 18:00:00",71,65,80,68
"1981-09-21 00:00:00",86,80,86,79
"1981-09-21 06:00:00",97,93,98,95
"1981-09-21 12:00:00",66,59,73,62
"1981-09-21 18:00:00",63,55,76,66
"1981-09-22 00:00:00",90,82,93,86
"1981-09-22 06:00:00",95,92,95,91
"1981-09-22 12:00:00",70,61,76,64
"1981-09-22 18:00:00",68,57,79,66
"1981-09-23 00:00:00",85,75,87,85
"1981-09-23 06:00:00",93,86,93,91
"1981-09-23 12:00:00",76,65,69,63
"1981-09-23 18:00:00",75,66,66,59
"1981-09-24 00:00:00",91,89,81,82
"1981-09-24 06:00:00",97,98,88,90
"1981-09-24 12:00:00",100,100,94,90
"1981-09-24 18:00:00",96,95,78,82
"1981-09-25 00:00:00",100,100,80,87
"1981-09-25 06:00:00",98,92,75,79
"1981-09-25 12:00:00",83,80,66,59
"1981-09-25 18:00:00",84,79,78,67
"1981-09-26 00:00:00",91,90,86,78
"1981-09-26 06:00:00",100,95,92,86
"1981-09-26 12:00:00",78,69,78,63
"1981-09-26 18:00:00",86,75,84,69
"1981-09-27 00:00:00",93,83,87,79
"1981-09-27 06:00:00",97,92,90,90
"1981-09-27 12:00:00",92,87,74,80
"1981-09-27 18:00:00",87,88,69,78
"1981-09-28 00:00:00",97,100,80,92
"1981-09-28 06:00:00",100,99,82,90
"1981-09-28 12:00:00",100,100,72,81
"1981-09-28 18:00:00",96,98,77,76
"1981-09-29 00:00:00",98,97,83,86
"1981-09-29 06:00:00",96,99,81,86
"1981-09-29 12:00:00",83,88,78,82
"1981-09-29 18:00:00",83,90,71,77
"1981-09-30 00:00:00",90,96,83,90
"1981-09-30 06:00:00",96,92,85,86
"1981-09-30 12:00:00",79,85,74,74
"1981-09-30 18:00:00",80,88,72,76
"1981-10-01 00:00:00",90,93,84,89
"1981-10-01 06:00:00",95,91,87,88
"1981-10-01 12:00:00",66,71,65,66
"1981-10-01 18:00:00",73,75,71,70
"1981-10-02 00:00:00",89,92,77,79
"1981-10-02 06:00:00",99,96,85,86
"1981-10-02 12:00:00",100,92,89,87
"1981-10-02 18:00:00",99,96,73,80
"1981-10-03 00:00:00",96,97,77,80
"1981-10-03 06:00:00",95,93,77,81
"1981-10-03 12:00:00",79,77,70,66
"1981-10-03 18:00:00",87,76,77,71
"1981-10-04 00:00:00",97,93,89,86
"1981-10-04 06:00:00",96,97,82,89
"1981-10-04 12:00:00",80,78,75,74
"1981-10-04 18:00:00",85,82,84,84
"1981-10-05 00:00:00",93,90,90,90
"1981-10-05 06:00:00",100,95,91,91
"1981-10-05 12:00:00",80,72,75,68
"1981-10-05 18:00:00",82,75,80,73
"1981-10-06 00:00:00",83,83,80,80
"1981-10-06 06:00:00",99,96,90,91
"1981-10-06 12:00:00",74,68,73,66
"1981-10-06 18:00:00",82,70,82,75
"1981-10-07 00:00:00",98,90,92,91
"1981-10-07 06:00:00",97,97,91,90
"1981-10-07 12:00:00",71,63,70,63
"1981-10-07 18:00:00",77,64,76,67
"1981-10-08 00:00:00",89,84,88,84
"1981-10-08 06:00:00",92,91,86,87
"1981-10-08 12:00:00",68,62,67,61
"1981-10-08 18:00:00",64,60,64,60
"1981-10-09 00:00:00",73,69,68,67
"1981-10-09 06:00:00",78,75,70,70
"1981-10-09 12:00:00",64,56,57,50
"1981-10-09 18:00:00",75,61,67,55
"1981-10-10 00:00:00",86,75,74,66
"1981-10-10 06:00:00",92,87,82,76
"1981-10-10 12:00:00",87,80,72,62
"1981-10-10 18:00:00",87,81,77,70
"1981-10-11 00:00:00",87,88,72,77
"1981-10-11 06:00:00",91,85,79,79
"1981-10-11 12:00:00",77,69,72,65
"1981-10-11 18:00:00",61,63,72,71
"1981-10-12 00:00:00",45,56,52,62
"1981-10-12 06:00:00",61,72,60,72
"1981-10-12 12:00:00",69,62,56,53
"1981-10-12 18:00:00",86,70,78,63
"1981-10-13 00:00:00",75,75,78,74
"1981-10-13 06:00:00",70,72,66,69
"1981-10-13 12:00:00",40,39,48,45
"1981-10-13 18:00:00",51,49,53,49
"1981-10-14 00:00:00",63,65,61,63
"1981-10-14 06:00:00",75,84,70,78
"1981-10-14 12:00:00",63,58,56,53
"1981-10-14 18:00:00",71,60,67,60
"1981-10-15 00:00:00",88,79,79,75
"1981-10-15 06:00:00",98,91,90,88
"1981-10-15 12:00:00",74,68,73,68
"1981-10-15 18:00:00",75,67,84,78
"1981-10-16 00:00:00",83,75,88,88
"1981-10-16 06:00:00",81,78,84,85
"1981-10-16 12:00:00",59,54,65,59
"1981-10-16 18:00:00",62,61,67,63
"1981-10-17 00:00:00",69,75,65,70
"1981-10-17 06:00:00",79,84,72,75
"1981-10-17 12:00:00",62,62,64,61
"1981-10-17 18:00:00",58,57,61,56
"1981-10-18 00:00:00",66,68,73,67
"1981-10-18 06:00:00",62,63,73,68
"1981-10-18 12:00:00",57,49,68,57
"1981-10-18 18:00:00",75,57,84,69
"1981-10-19 00:00:00",83,70,86,76
"1981-10-19 06:00:00",87,82,87,82
"1981-10-19 12:00:00",75,70,80,75
"1981-10-19 18:00:00",80,74,81,79
"1981-10-20 00:00:00",97,91,91,94
"1981-10-20 06:00:00",100,98,93,98
"1981-10-20 12:00:00",83,78,80,78
"1981-10-20 18:00:00",86,82,83,84
"1981-10-21 00:00:00",95,93,81,89
"1981-10-21 06:00:00",91,89,80,87
"1981-10-21 12:00:00",91,84,81,85
"1981-10-21 18:00:00",95,94,74,82
"1981-10-22 00:00:00",93,100,76,88
"1981-10-22 06:00:00",94,96,85,87
"1981-10-22 12:00:00",86,92,70,78
"1981-10-22 18:00:00",83,90,51,60
"1981-10-23 00:00:00",87,81,62,63
"1981-10-23 06:00:00",77,81,58,64
"1981-10-23 12:00:00",68,67,55,53
"1981-10-23 18:00:00",66,66,58,65
"1981-10-24 00:00:00",88,89,77,93
"1981-10-24 06:00:00",91,95,69,83
"1981-10-24 12:00:00",70,72,58,65
"1981-10-24 18:00:00",65,75,53,65
"1981-10-25 00:00:00",79,86,74,83
"1981-10-25 06:00:00",92,98,69,83
"1981-10-25 12:00:00",74,81,58,66
"1981-10-25 18:00:00",82,82,66,69
"1981-10-26 00:00:00",100,97,81,84
"1981-10-26 06:00:00",100,94,84,81
"1981-10-26 12:00:00",100,91,85,73
"1981-10-26 18:00:00",98,92,86,79
"1981-10-27 00:00:00",100,96,97,96
"1981-10-27 06:00:00",99,97,83,80
"1981-10-27 12:00:00",100,96,80,71
"1981-10-27 18:00:00",99,97,77,83
"1981-10-28 00:00:00",91,95,75,86
"1981-10-28 06:00:00",90,92,72,78
"1981-10-28 12:00:00",80,86,69,68
"1981-10-28 18:00:00",78,81,63,63
"1981-10-29 00:00:00",94,100,74,76
"1981-10-29 06:00:00",94,92,78,76
"1981-10-29 12:00:00",87,86,68,62
"1981-10-29 18:00:00",87,83,67,63
"1981-10-30 00:00:00",97,92,80,78
"1981-10-30 06:00:00",93,91,83,79
"1981-10-30 12:00:00",92,81,81,72
"1981-10-30 18:00:00",95,88,86,83
"1981-10-31 00:00:00",93,93,86,91
"1981-10-31 06:00:00",98,91,82,86
"1981-10-31 12:00:00",86,77,74,72
"1981-10-31 18:00:00",90,87,73,73
"1981-11-01 00:00:00",88,88,77,79
"1981-11-01 06:00:00",90,89,80,78
"1981-11-01 12:00:00",80,71,73,66
"1981-11-01 18:00:00",77,73,72,68
"1981-11-02 00:00:00",70,68,71,69
"1981-11-02 06:00:00",73,74,69,69
"1981-11-02 12:00:00",71,68,65,64
"1981-11-02 18:00:00",73,77,72,75
"1981-11-03 00:00:00",82,84,85,86
"1981-11-03 06:00:00",70,81,79,80
"1981-11-03 12:00:00",69,75,70,68
"1981-11-03 18:00:00",68,70,70,68
"1981-11-04 00:00:00",69,76,74,75
"1981-11-04 06:00:00",71,74,72,73
"1981-11-04 12:00:00",73,74,67,63
"1981-11-04 18:00:00",73,77,67,65
"1981-11-05 00:00:00",74,78,75,75
"1981-11-05 06:00:00",79,84,81,78
"1981-11-05 12:00:00",82,79,72,67
"1981-11-05 18:00:00",92,88,79,76
"1981-11-06 00:00:00",95,100,85,88
"1981-11-06 06:00:00",97,100,85,87
"1981-11-06 12:00:00",65,66,69,69
"1981-11-06 18:00:00",82,78,72,71
"1981-11-07 00:00:00",87,84,84,79
"1981-11-07 06:00:00",89,82,79,74
"1981-11-07 12:00:00",70,65,71,64
"1981-11-07 18:00:00",66,72,71,76
"1981-11-08 00:00:00",80,70,78,76
"1981-11-08 06:00:00",83,72,77,70
"1981-11-08 12:00:00",57,55,55,50
"1981-11-08 18:00:00",67,65,48,45
"1981-11-09 00:00:00",79,84,60,63
"1981-11-09 06:00:00",88,85,69,68
"1981-11-09 12:00:00",71,59,56,44
"1981-11-09 18:00:00",76,69,57,48
"1981-11-10 00:00:00",77,74,68,59
"1981-11-10 06:00:00",87,77,75,67
"1981-11-10 12:00:00",56,54,65,51
"1981-11-10 18:00:00",62,58,52,42
"1981-11-11 00:00:00",91,88,58,55
"1981-11-11 06:00:00",85,87,63,66
"1981-11-11 12:00:00",71,65,51,51
"1981-11-11 18:00:00",79,72,62,61
"1981-11-12 00:00:00",74,75,72,63
"1981-11-12 06:00:00",81,88,75,80
"1981-11-12 12:00:00",58,54,59,62
"1981-11-12 18:00:00",66,54,58,56
"1981-11-13 00:00:00",75,65,78,71
"1981-11-13 06:00:00",76,71,74,71
"1981-11-13 12:00:00",60,55,61,57
"1981-11-13 18:00:00",72,64,57,52
"1981-11-14 00:00:00",92,78,75,64
"1981-11-14 06:00:00",88,85,80,80
"1981-11-14 12:00:00",63,66,65,67
"1981-11-14 18:00:00",58,53,54,63
"1981-11-15 00:00:00",51,46,46,46
"1981-11-15 06:00:00",72,63,49,46
"1981-11-15 12:00:00",48,49,37,36
"1981-11-15 18:00:00",62,56,49,43
"1981-11-16 00:00:00",52,47,52,47
"1981-11-16 06:00:00",73,67,60,52
"1981-11-16 12:00:00",57,54,61,53
"1981-11-16 18:00:00",72,68,61,60
"1981-11-17 00:00:00",59,62,70,72
"1981-11-17 06:00:00",63,66,74,80
"1981-11-17 12:00:00",57,56,59,62
"1981-11-17 18:00:00",60,61,52,58
"1981-11-18 00:00:00",54,59,57,61
"1981-11-18 06:00:00",63,64,58,59
"1981-11-18 12:00:00",51,50,55,47
"1981-11-18 18:00:00",56,49,50,40
"1981-11-19 00:00:00",70,54,63,46
"1981-11-19 06:00:00",78,65,69,57
"1981-11-19 12:00:00",64,54,63,51
"1981-11-19 18:00:00",71,63,62,52
"1981-11-20 00:00:00",75,66,76,65
"1981-11-20 06:00:00",79,69,79,66
"1981-11-20 12:00:00",72,66,70,60
"1981-11-20 18:00:00",78,68,71,61
"1981-11-21 00:00:00",94,85,82,74
"1981-11-21 06:00:00",98,90,87,80
"1981-11-21 12:00:00",72,73,74,72
"1981-11-21 18:00:00",84,81,79,75
"1981-11-22 00:00:00",83,81,84,80
"1981-11-22 06:00:00",82,78,86,84
"1981-11-22 12:00:00",71,68,74,67
"1981-11-22 18:00:00",74,73,76,70
"1981-11-23 00:00:00",75,79,80,75
"1981-11-23 06:00:00",81,76,82,74
"1981-11-23 12:00:00",75,74,75,68
"1981-11-23 18:00:00",84,78,81,75
"1981-11-24 00:00:00",99,94,91,89
"1981-11-24 06:00:00",95,94,93,94
"1981-11-24 12:00:00",84,81,76,75
"1981-11-24 18:00:00",87,81,84,80
"1981-11-25 00:00:00",81,92,84,89
"1981-11-25 06:00:00",81,86,75,82
"1981-11-25 12:00:00",63,79,63,75
"1981-11-25 18:00:00",60,68,62,73
"1981-11-26 00:00:00",61,69,69,78
"1981-11-26 06:00:00",62,70,59,66
"1981-11-26 12:00:00",41,46,51,58
"1981-11-26 18:00:00",45,47,44,45
"1981-11-27 00:00:00",38,45,47,45
"1981-11-27 06:00:00",54,54,52,49
"1981-11-27 12:00:00",53,51,50,45
"1981-11-27 18:00:00",60,57,57,52
"1981-11-28 00:00:00",82,76,78,71
"1981-11-28 06:00:00",87,95,78,82
"1981-11-28 12:00:00",54,67,49,65
"1981-11-28 18:00:00",66,68,42,48
"1981-11-29 00:00:00",72,73,64,69
"1981-11-29 06:00:00",74,79,58,70
"1981-11-29 12:00:00",57,56,55,52
"1981-11-29 18:00:00",65,62,52,50
"1981-11-30 00:00:00",62,61,55,60
"1981-11-30 06:00:00",72,72,54,56
"1981-11-30 12:00:00",62,60,53,51
"1981-11-30 18:00:00",70,63,55,46
"1981-12-01 00:00:00",72,71,72,65
"1981-12-01 06:00:00",89,82,77,72
"1981-12-01 12:00:00",35,54,62,65
"1981-12-01 18:00:00",36,61,38,59
"1981-12-02 00:00:00",42,59,39,61
"1981-12-02 06:00:00",64,70,44,57
"1981-12-02 12:00:00",57,60,50,56
"1981-12-02 18:00:00",78,75,56,59
"1981-12-03 00:00:00",69,67,60,62
"1981-12-03 06:00:00",74,74,64,64
"1981-12-03 12:00:00",61,61,57,53
"1981-12-03 18:00:00",69,71,43,44
"1981-12-04 00:00:00",77,79,52,51
"1981-12-04 06:00:00",84,86,61,65
"1981-12-04 12:00:00",60,65,48,51
"1981-12-04 18:00:00",81,77,53,50
"1981-12-05 00:00:00",85,76,67,59
"1981-12-05 06:00:00",78,81,65,60
"1981-12-05 12:00:00",54,60,59,58
"1981-12-05 18:00:00",84,83,68,69
"1981-12-06 00:00:00",74,73,78,75
"1981-12-06 06:00:00",99,86,84,82
"1981-12-06 12:00:00",98,95,78,77
"1981-12-06 18:00:00",93,96,79,87
"1981-12-07 00:00:00",94,96,71,85
"1981-12-07 06:00:00",96,93,77,81
"1981-12-07 12:00:00",68,72,62,66
"1981-12-07 18:00:00",82,78,64,67
"1981-12-08 00:00:00",78,75,74,71
"1981-12-08 06:00:00",92,82,83,76
"1981-12-08 12:00:00",73,70,73,66
"1981-12-08 18:00:00",85,73,75,67
"1981-12-09 00:00:00",93,89,76,73
"1981-12-09 06:00:00",80,77,71,70
"1981-12-09 12:00:00",71,74,63,61
"1981-12-09 18:00:00",73,68,68,63
"1981-12-10 00:00:00",56,62,62,57
"1981-12-10 06:00:00",80,70,70,62
"1981-12-10 12:00:00",69,64,66,59
"1981-12-10 18:00:00",80,65,80,74
"1981-12-11 00:00:00",83,89,86,87
"1981-12-11 06:00:00",96,99,87,89
"1981-12-11 12:00:00",90,88,80,81
"1981-12-11 18:00:00",94,90,83,83
"1981-12-12 00:00:00",94,92,82,82
"1981-12-12 06:00:00",88,89,82,86
"1981-12-12 12:00:00",65,75,60,66
"1981-12-12 18:00:00",75,73,66,62
"1981-12-13 00:00:00",92,96,91,87
"1981-12-13 06:00:00",87,97,71,86
"1981-12-13 12:00:00",56,60,62,67
"1981-12-13 18:00:00",71,67,68,71
"1981-12-14 00:00:00",82,85,88,81
"1981-12-14 06:00:00",99,100,91,96
"1981-12-14 12:00:00",75,72,77,81
"1981-12-14 18:00:00",80,76,70,68
"1981-12-15 00:00:00",76,80,74,78
"1981-12-15 06:00:00",87,87,63,70
"1981-12-15 12:00:00",64,66,68,64
"1981-12-15 18:00:00",85,76,71,68
"1981-12-16 00:00:00",87,82,74,71
"1981-12-16 06:00:00",100,96,85,87
"1981-12-16 12:00:00",73,78,66,71
"1981-12-16 18:00:00",79,77,59,59
"1981-12-17 00:00:00",81,84,64,59
"1981-12-17 06:00:00",83,87,66,66
"1981-12-17 12:00:00",90,90,62,63
"1981-12-17 18:00:00",92,88,69,65
"1981-12-18 00:00:00",76,83,72,68
"1981-12-18 06:00:00",100,96,94,86
"1981-12-18 12:00:00",100,97,91,88
"1981-12-18 18:00:00",100,100,84,86
"1981-12-19 00:00:00",87,92,72,79
"1981-12-19 06:00:00",90,94,74,78
"1981-12-19 12:00:00",85,90,72,69
"1981-12-19 18:00:00",93,96,86,84
"1981-12-20 00:00:00",60,64,76,75
"1981-12-20 06:00:00",70,88,79,83
"1981-12-20 12:00:00",49,62,53,58
"1981-12-20 18:00:00",62,63,55,64
"1981-12-21 00:00:00",79,82,74,73
"1981-12-21 06:00:00",100,94,87,83
"1981-12-21 12:00:00",100,95,79,75
"1981-12-21 18:00:00",100,95,86,79
"1981-12-22 00:00:00",95,95,88,90
"1981-12-22 06:00:00",100,95,82,85
"1981-12-22 12:00:00",97,94,84,90
"1981-12-22 18:00:00",91,94,71,81
"1981-12-23 00:00:00",91,95,84,86
"1981-12-23 06:00:00",92,91,84,87
"1981-12-23 12:00:00",90,95,72,81
"1981-12-23 18:00:00",86,92,70,77
"1981-12-24 00:00:00",95,95,78,79
"1981-12-24 06:00:00",99,96,82,84
"1981-12-24 12:00:00",100,100,97,95
"1981-12-24 18:00:00",100,100,83,93
"1981-12-25 00:00:00",81,87,68,79
"1981-12-25 06:00:00",84,87,62,69
"1981-12-25 12:00:00",67,74,61,70
"1981-12-25 18:00:00",86,89,64,69
"1981-12-26 00:00:00",75,83,69,74
"1981-12-26 06:00:00",88,92,71,81
"1981-12-26 12:00:00",88,78,67,69
"1981-12-26 18:00:00",83,86,67,69
"1981-12-27 00:00:00",91,84,76,83
"1981-12-27 06:00:00",97,86,78,78
"1981-12-27 12:00:00",90,88,71,68
"1981-12-27 18:00:00",96,87,78,67
"1981-12-28 00:00:00",80,72,81,74
"1981-12-28 06:00:00",99,94,90,89
"1981-12-28 12:00:00",91,86,84,83
"1981-12-28 18:00:00",95,88,87,89
"1981-12-29 00:00:00",98,100,87,92
"1981-12-29 06:00:00",100,94,95,91
"1981-12-29 12:00:00",94,88,90,89
"1981-12-29 18:00:00",90,91,78,84
"1981-12-30 00:00:00",88,86,81,85
"1981-12-30 06:00:00",90,86,76,75
"1981-12-30 12:00:00",91,90,89,79
"1981-12-30 18:00:00",100,100,98,89
"1981-12-31 00:00:00",95,88,90,81
"1981-12-31 06:00:00",93,85,82,81
"1981-12-31 12:00:00",91,86,77,70
"1981-12-31 18:00:00",99,86,89,79
"1982-01-01 00:00:00",92,82,83,78
"1982-01-01 06:00:00",92,90,83,85
"1982-01-01 12:00:00",93,89,79,76
"1982-01-01 18:00:00",94,95,76,82
"1982-01-02 00:00:00",86,86,63,67
"1982-01-02 06:00:00",89,88,65,64
"1982-01-02 12:00:00",77,76,59,61
"1982-01-02 18:00:00",76,76,62,61
"1982-01-03 00:00:00",70,71,64,62
"1982-01-03 06:00:00",81,75,70,62
"1982-01-03 12:00:00",71,66,69,59
"1982-01-03 18:00:00",83,75,81,70
"1982-01-04 00:00:00",85,77,85,77
"1982-01-04 06:00:00",92,85,91,89
"1982-01-04 12:00:00",87,78,75,71
"1982-01-04 18:00:00",84,79,78,75
"1982-01-05 00:00:00",89,86,85,83
"1982-01-05 06:00:00",85,86,79,81
"1982-01-05 12:00:00",88,85,79,76
"1982-01-05 18:00:00",91,87,82,80
"1982-01-06 00:00:00",93,91,88,91
"1982-01-06 06:00:00",88,88,82,85
"1982-01-06 12:00:00",80,75,72,68
"1982-01-06 18:00:00",79,79,76,75
"1982-01-07 00:00:00",67,73,72,74
"1982-01-07 06:00:00",68,74,69,72
"1982-01-07 12:00:00",39,42,52,51
"1982-01-07 18:00:00",63,71,54,57
"1982-01-08 00:00:00",100,91,77,69
"1982-01-08 06:00:00",92,88,79,71
"1982-01-08 12:00:00",80,76,64,63
"1982-01-08 18:00:00",98,100,81,81
"1982-01-09 00:00:00",87,82,87,88
"1982-01-09 06:00:00",95,97,85,87
"1982-01-09 12:00:00",83,80,76,77
"1982-01-09 18:00:00",86,82,78,78
"1982-01-10 00:00:00",90,94,84,88
"1982-01-10 06:00:00",100,100,83,90
"1982-01-10 12:00:00",83,85,72,71
"1982-01-10 18:00:00",95,94,82,78
"1982-01-11 00:00:00",98,97,90,91
"1982-01-11 06:00:00",100,100,92,91
"1982-01-11 12:00:00",97,93,88,79
"1982-01-11 18:00:00",100,100,89,86
"1982-01-12 00:00:00",100,100,92,92
"1982-01-12 06:00:00",95,95,96,96
"1982-01-12 12:00:00",85,80,76,71
"1982-01-12 18:00:00",92,91,81,78
"1982-01-13 00:00:00",92,90,83,83
"1982-01-13 06:00:00",96,98,86,88
"1982-01-13 12:00:00",83,82,73,71
"1982-01-13 18:00:00",98,95,83,81
"1982-01-14 00:00:00",69,65,78,79
"1982-01-14 06:00:00",100,100,95,95
"1982-01-14 12:00:00",84,64,78,72
"1982-01-14 18:00:00",97,89,84,82
"1982-01-15 00:00:00",94,90,83,83
"1982-01-15 06:00:00",97,100,86,90
"1982-01-15 12:00:00",93,81,79,73
"1982-01-15 18:00:00",88,88,87,85
"1982-01-16 00:00:00",99,100,92,89
"1982-01-16 06:00:00",98,98,92,92
"1982-01-16 12:00:00",80,76,76,69
"1982-01-16 18:00:00",88,82,76,69
"1982-01-17 00:00:00",100,96,88,84
"1982-01-17 06:00:00",100,100,96,95
"1982-01-17 12:00:00",77,75,76,68
"1982-01-17 18:00:00",82,80,83,78
"1982-01-18 00:00:00",70,76,82,79
"1982-01-18 06:00:00",81,86,89,87
"1982-01-18 12:00:00",69,72,71,66
"1982-01-18 18:00:00",76,72,80,74
"1982-01-19 00:00:00",61,66,84,85
"1982-01-19 06:00:00",66,71,86,90
"1982-01-19 12:00:00",62,73,76,77
"1982-01-19 18:00:00",73,84,77,79
